Mutant,org.apache.commons.lang.math.FractionTest[testAbs],org.apache.commons.lang.math.FractionTest[testSubtract],org.apache.commons.lang.math.FractionTest[testGets],org.apache.commons.lang.math.FractionTest[testFactory_String],org.apache.commons.lang.math.FractionTest[testFactory_int_int_int],org.apache.commons.lang.math.FractionTest[testCompareTo],org.apache.commons.lang.math.FractionTest[testConstants],org.apache.commons.lang.math.FractionTest[testToProperString],org.apache.commons.lang.math.FractionTest[testHashCode],org.apache.commons.lang.math.FractionTest[testFactory_String_double],org.apache.commons.lang.math.FractionTest[testDivide],org.apache.commons.lang.math.FractionTest[testEquals],org.apache.commons.lang.math.FractionTest[testInvert],org.apache.commons.lang.math.FractionTest[testFactory_String_proper],org.apache.commons.lang.math.FractionTest[testNegate],org.apache.commons.lang.math.FractionTest[testReduce],org.apache.commons.lang.math.FractionTest[testFactory_int_int],org.apache.commons.lang.math.FractionTest[testReducedFactory_int_int],org.apache.commons.lang.math.FractionTest[testAdd],org.apache.commons.lang.math.FractionTest[testToString],org.apache.commons.lang.math.FractionTest[testFactory_String_improper],org.apache.commons.lang.math.FractionTest[testMultiply],org.apache.commons.lang.math.FractionTest[testConversions],org.apache.commons.lang.math.FractionTest[testPow],org.apache.commons.lang.math.FractionTest[testFactory_double],org.apache.commons.lang.math.Fraction_ESTest[test02],org.apache.commons.lang.math.Fraction_ESTest[test46],org.apache.commons.lang.math.Fraction_ESTest[test42],org.apache.commons.lang.math.Fraction_ESTest[test08],org.apache.commons.lang.math.Fraction_ESTest[test06],org.apache.commons.lang.math.Fraction_ESTest[test07],org.apache.commons.lang.math.Fraction_ESTest[test59],org.apache.commons.lang.math.Fraction_ESTest[test16],org.apache.commons.lang.math.Fraction_ESTest[test13],org.apache.commons.lang.math.Fraction_ESTest[test57],org.apache.commons.lang.math.Fraction_ESTest[test14],org.apache.commons.lang.math.Fraction_ESTest[test58],org.apache.commons.lang.math.Fraction_ESTest[test11],org.apache.commons.lang.math.Fraction_ESTest[test55],org.apache.commons.lang.math.Fraction_ESTest[test10],org.apache.commons.lang.math.Fraction_ESTest[test19],org.apache.commons.lang.math.Fraction_ESTest[test17],org.apache.commons.lang.math.Fraction_ESTest[test18],org.apache.commons.lang.math.Fraction_ESTest[test51],org.apache.commons.lang.math.Fraction_ESTest[test52],org.apache.commons.lang.math.Fraction_ESTest[test25],org.apache.commons.lang.math.Fraction_ESTest[test23],org.apache.commons.lang.math.Fraction_ESTest[test20],org.apache.commons.lang.math.Fraction_ESTest[test21],org.apache.commons.lang.math.Fraction_ESTest[test65],org.apache.commons.lang.math.Fraction_ESTest[test28],org.apache.commons.lang.math.Fraction_ESTest[test62],org.apache.commons.lang.math.Fraction_ESTest[test63],org.apache.commons.lang.math.Fraction_ESTest[test61],org.apache.commons.lang.math.Fraction_ESTest[test39],org.apache.commons.lang.math.Fraction_ESTest[test43],org.apache.commons.lang.math.Fraction_ESTest[test09],org.apache.commons.lang.math.Fraction_ESTest[test40],org.apache.commons.lang.math.Fraction_ESTest[test41],org.apache.commons.lang.math.Fraction_ESTest[test15],org.apache.commons.lang.math.Fraction_ESTest[test53],org.apache.commons.lang.math.Fraction_ESTest[test26],org.apache.commons.lang.math.Fraction_ESTest[test27],org.apache.commons.lang.math.Fraction_ESTest[test24],org.apache.commons.lang.math.Fraction_ESTest[test22],org.apache.commons.lang.math.Fraction_ESTest[test64],org.apache.commons.lang.math.Fraction_ESTest[test29],org.apache.commons.lang.math.Fraction_ESTest[test60],org.apache.commons.lang.math.Fraction_ESTest[test37],org.apache.commons.lang.math.Fraction_ESTest[test36],org.apache.commons.lang.math.Fraction_ESTest[test34],org.apache.commons.lang.math.Fraction_ESTest[test31],org.apache.commons.lang.math.Fraction_ESTest[test05],org.apache.commons.lang.math.Fraction_ESTest[test03],org.apache.commons.lang.math.Fraction_ESTest[test47],org.apache.commons.lang.math.Fraction_ESTest[test00],org.apache.commons.lang.math.Fraction_ESTest[test01],org.apache.commons.lang.math.Fraction_ESTest[test56],org.apache.commons.lang.math.Fraction_ESTest[test54],org.apache.commons.lang.math.Fraction_ESTest[test49],org.apache.commons.lang.math.Fraction_ESTest[test50],org.apache.commons.lang.math.Fraction_ESTest[test38],org.apache.commons.lang.math.Fraction_ESTest[test12],org.apache.commons.lang.math.Fraction_ESTest[test44],org.apache.commons.lang.math.Fraction_ESTest[test45],org.apache.commons.lang.math.Fraction_ESTest[test33],org.apache.commons.lang.math.Fraction_ESTest[test48],org.apache.commons.lang.math.Fraction_ESTest[test32],org.apache.commons.lang.math.Fraction_ESTest[test35],org.apache.commons.lang.math.Fraction_ESTest[test04],org.apache.commons.lang.math.Fraction_ESTest[test30],Total,Equiv?
86,PASS, , , , , , , , , ,PASS, , , , ,PASS,PASS, , , , ,PASS, , , , , , ,PASS, ,PASS, , , , , ,PASS, , , , , , , ,PASS,PASS, , , , , , , ,PASS, , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,
860, ,PASS, , , , , , , ,TIME,TIME, , , , ,PASS, ,PASS,PASS, , ,TIME, ,TIME,TIME, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS, , , , ,PASS, , , , , , , , , , , , , , , , , ,PASS, ,PASS, , , , , ,5,
861, ,TIME, , , , , , , ,TIME,TIME, , , , ,FAIL, ,PASS,FAIL, , ,TIME, ,PASS,TIME, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS, , , , ,PASS, , , , , , , , , , , , , , , , , ,PASS, ,PASS, , , , , ,7,
862, ,TIME, , , , , , , ,TIME,PASS, , , , ,FAIL, ,PASS,FAIL, , ,TIME, ,PASS,TIME, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS, , , , ,FAIL, , , , , , , , , , , , , , , , , ,PASS, ,PASS, , , , , ,7,
863, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
864, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,FAIL,PASS,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,PASS,FAIL, ,PASS, ,FAIL,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,14,
865, ,TIME, , , , , , , ,TIME,EXC, , , , ,TIME, ,FAIL,FAIL, , ,TIME, ,TIME,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,PASS,FAIL, ,PASS, ,FAIL,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,14,
866, ,PASS, , , , , , , ,TIME,EXC, , , , ,TIME, ,FAIL,FAIL, , ,TIME, ,PASS,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,PASS,FAIL, ,PASS, ,FAIL,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,13,
867, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,FAIL,TIME, , ,TIME, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,10,
868, ,TIME, , , , , , , ,TIME,PASS, , , , ,TIME, ,FAIL,PASS, , ,PASS, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,PASS,FAIL, ,PASS, ,FAIL,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,12,
869, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,FAIL,TIME, , ,TIME, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,10,
87,PASS, , , , , , , , , ,PASS, , , , ,PASS,FAIL, , , , ,PASS, , , , , , ,FAIL, ,FAIL, , , , , ,PASS, , , , , , , ,PASS,PASS, , , , , , , ,PASS, , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,
870, ,TIME, , , , , , , ,PASS,TIME, , , , ,TIME, ,FAIL,TIME, , ,PASS, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,PASS,FAIL, ,PASS, ,FAIL,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,13,
871, ,PASS, , , , , , , ,PASS,PASS, , , , ,PASS, ,PASS,PASS, , ,PASS, ,PASS,PASS,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,0,
872, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,FAIL,TIME, , ,TIME, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,10,
873, ,TIME, , , , , , , ,PASS,TIME, , , , ,PASS, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,7,
874, ,EXC, , , , , , , ,PASS,EXC, , , , ,PASS, ,TIME,FAIL, , ,FAIL, ,TIME,TIME,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,PASS,FAIL, ,PASS, ,FAIL,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,13,
875, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
876, ,TIME, , , , , , , , ,TIME, , , , , , ,EXC,TIME, , ,TIME, ,TIME,TIME, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , ,EXC, , , , ,EXC,EXC, , , ,EXC, , ,EXC, , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,PASS, , ,16,
877, ,TIME, , , , , , , , ,PASS, , , , , , ,TIME,TIME, , ,TIME, ,PASS,TIME, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , ,PASS, , , , ,PASS,FAIL, , , ,PASS, , ,PASS, , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS, , ,6,
878, ,TIME, , , , , , , , ,TIME, , , , , , ,PASS,PASS, , ,TIME, ,TIME,TIME, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , ,PASS, , , , ,PASS,PASS, , , ,PASS, , ,PASS, , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS, , ,5,
879, ,TIME, , , , , , , ,PASS,TIME, , , , ,PASS, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,7,
88,EXC, , , , , , , , , ,PASS, , , , ,EXC,EXC, , , , ,PASS, , , , , , ,FAIL, ,FAIL, , , , , ,EXC, , , , , , , ,EXC,EXC, , , , , , , ,EXC, , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,
880, ,TIME, , , , , , , ,PASS,PASS, , , , ,PASS, ,TIME,PASS, , ,TIME, ,PASS,PASS,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,3,
881, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
882, ,TIME, , , , , , , ,PASS,TIME, , , , ,PASS, ,TIME,PASS, , ,TIME, ,TIME,PASS,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,EXC, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,6,
883, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,EXC, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,10,
884, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,PASS,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,8,
885, ,PASS, , , , , , , ,PASS,PASS, , , , ,PASS, ,PASS,PASS, , ,PASS, ,PASS,PASS,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,0,
886, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
887, ,TIME, , , , , , , ,PASS,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,PASS,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,7,
888, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , ,PASS, , , , ,PASS,PASS, , , ,PASS, , ,PASS, , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS, , ,9,
889, ,FAIL, , , , , , , ,FAIL,TIME, , , , ,TIME, ,FAIL,PASS, , ,TIME, ,TIME,PASS, , , , , , , , , ,FAIL, , , , , , , , , , , , , , , , , , , , ,FAIL, , , , ,FAIL,FAIL, , , ,FAIL, , ,FAIL, , , , , , , , , , , , , , ,FAIL,PASS,PASS, , ,PASS, , ,14,
89,PASS, , , , , , , , , ,PASS, , , , ,PASS,FAIL, , , , ,PASS, , , , , , ,FAIL, ,FAIL, , , , , ,PASS, , , , , , , ,PASS,PASS, , , , , , , ,PASS, , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,
890, ,FAIL, , , , , , , ,FAIL,TIME, , , , ,TIME, ,TIME,FAIL, , ,TIME, ,TIME,TIME, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , ,PASS, , , , ,PASS,PASS, , , ,PASS, , ,PASS, , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS, , ,9,
891, ,TIME, , , , , , , ,TIME,PASS, , , , ,PASS, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,7,
892, ,FAIL, , , , , , , ,TIME,EXC, , , , ,PASS, ,FAIL,TIME, , ,FAIL, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,FAIL,EXC, ,PASS, ,EXC,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,FAIL,FAIL,PASS,PASS,PASS,PASS, ,PASS,16,
893, ,TIME, , , , , , , ,TIME,TIME, , , , ,FAIL, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
894, ,TIME, , , , , , , ,PASS,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,8,
895, ,TIME, , , , , , , ,TIME,EXC, , , , ,PASS, ,TIME,TIME, , ,TIME, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,FAIL,EXC, ,PASS, ,EXC,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,14,
896, ,EXC, , , , , , , ,PASS,EXC, , , , ,EXC, ,EXC,PASS, , ,TIME, ,EXC,EXC,EXC, , , , , , , , ,EXC, , , ,EXC, , , , ,EXC, , , , , , , , , , ,EXC,EXC, , ,EXC, ,EXC,EXC, ,EXC, ,EXC,EXC, ,EXC, , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC,EXC,EXC, ,EXC,EXC,EXC,EXC,EXC,PASS, ,EXC,34,
897, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
898, ,TIME, , , , , , , ,PASS,PASS, , , , ,PASS, ,TIME,PASS, , ,TIME, ,PASS,TIME,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,FAIL,EXC, ,PASS, ,EXC,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,FAIL,FAIL,PASS,PASS,PASS,PASS, ,PASS,12,
899, ,TIME, , , , , , , ,PASS,PASS, , , , ,PASS, ,PASS,PASS, , ,PASS, ,PASS,PASS,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,1,
9,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1,
90,PASS, , , , , , , , , ,PASS, , , , ,PASS,FAIL, , , , ,PASS, , , , , , ,FAIL, ,PASS, , , , , ,PASS, , , , , , , ,PASS,PASS, , , , , , , ,PASS, , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,
900, ,TIME, , , , , , , ,PASS,TIME, , , , ,FAIL, ,TIME,TIME, , ,TIME, ,FAIL,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,FAIL,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
901, ,TIME, , , , , , , ,TIME,PASS, , , , ,TIME, ,TIME,PASS, , ,TIME, ,FAIL,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,FAIL,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,8,
902, ,TIME, , , , , , , ,PASS,TIME, , , , ,PASS, ,TIME,TIME, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,7,
903, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,TIME,PASS, , ,TIME, ,TIME,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,FAIL,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,9,
904, ,TIME, , , , , , , ,PASS,TIME, , , , ,TIME, ,FAIL,TIME, , ,TIME, ,FAIL,TIME,PASS, , , , , , , , ,PASS, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,PASS, , ,PASS, ,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,8,
905, ,FAIL, , , , , , , ,PASS,TIME, , , , ,PASS, ,FAIL,TIME, , ,TIME, ,FAIL,TIME,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,FAIL,EXC, ,PASS, ,EXC,PASS, ,FAIL, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,FAIL,FAIL,PASS,PASS,PASS,PASS, ,PASS,15,
906, ,TIME, , , , , , , ,TIME,TIME, , , , ,TIME, ,FAIL,TIME, , ,TIME, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,FAIL,EXC, ,PASS, ,EXC,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,15,
907, ,TIME, , , , , , , ,PASS,PASS, , , , ,TIME, ,FAIL,TIME, , ,FAIL, ,FAIL,FAIL,PASS, , , , , , , , ,FAIL, , , ,PASS, , , , ,PASS, , , , , , , , , , ,PASS,FAIL, , ,PASS, ,FAIL,EXC, ,PASS, ,EXC,PASS, ,PASS, , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,13,
